toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.025946617126464844,{},False,,verify_digest_0.3,46,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.023078203201293945,{},False,,verify_digest_0.3,47,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.02492666244506836,{'verification_digest': 1},False,,verify_digest_0.3,48,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.024533748626708984,{},False,,verify_digest_0.3,49,verify_digest,0.3
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02474665641784668,{},False,,verify_digest_0.1,0,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.023673295974731445,{'verification_digest': 1},False,,verify_digest_0.1,1,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.024753570556640625,{},False,,verify_digest_0.1,2,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.023328781127929688,{'verification_digest': 1},False,,verify_digest_0.1,3,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023311138153076172,{},False,,verify_digest_0.1,4,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023747920989990234,{},False,,verify_digest_0.1,5,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022933006286621094,{},False,,verify_digest_0.1,6,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02393341064453125,{},False,,verify_digest_0.1,7,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022972822189331055,{},False,,verify_digest_0.1,8,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02346634864807129,{},False,,verify_digest_0.1,9,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02754354476928711,{},False,,verify_digest_0.1,10,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.024359464645385742,{},False,,verify_digest_0.1,11,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02272343635559082,{},False,,verify_digest_0.1,12,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.025390148162841797,{},False,,verify_digest_0.1,13,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.031263113021850586,{},False,,verify_digest_0.1,14,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.027529239654541016,{},False,,verify_digest_0.1,15,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023510217666625977,{},False,,verify_digest_0.1,16,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023297786712646484,{},False,,verify_digest_0.1,17,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.02280282974243164,{'verification_digest': 1},False,,verify_digest_0.1,18,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.022904157638549805,{'verification_digest': 1},False,,verify_digest_0.1,19,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.0233004093170166,{'verification_digest': 1},False,,verify_digest_0.1,20,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.024587392807006836,{},False,,verify_digest_0.1,21,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02393341064453125,{},False,,verify_digest_0.1,22,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02373337745666504,{},False,,verify_digest_0.1,23,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023823022842407227,{},False,,verify_digest_0.1,24,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02346658706665039,{},False,,verify_digest_0.1,25,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022626161575317383,{},False,,verify_digest_0.1,26,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022188425064086914,{},False,,verify_digest_0.1,27,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.023466110229492188,{},False,,verify_digest_0.1,28,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.023680925369262695,{'verification_digest': 1},False,,verify_digest_0.1,29,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022687673568725586,{},False,,verify_digest_0.1,30,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02311253547668457,{},False,,verify_digest_0.1,31,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02682352066040039,{},False,,verify_digest_0.1,32,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.03090190887451172,{},False,,verify_digest_0.1,33,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02250218391418457,{},False,,verify_digest_0.1,34,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.026514768600463867,{},False,,verify_digest_0.1,35,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.025316476821899414,{},False,,verify_digest_0.1,36,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.026610374450683594,{},False,,verify_digest_0.1,37,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02680230140686035,{},False,,verify_digest_0.1,38,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02339911460876465,{},False,,verify_digest_0.1,39,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02646017074584961,{},False,,verify_digest_0.1,40,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.0271451473236084,{},False,,verify_digest_0.1,41,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02379441261291504,{},False,,verify_digest_0.1,42,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.022599458694458008,{},False,,verify_digest_0.1,43,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02380847930908203,{},False,,verify_digest_0.1,44,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02379584312438965,{},False,,verify_digest_0.1,45,verify_digest,0.1
