toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024724245071411133,{},False,,toeplitz_0.1,17,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024695873260498047,{},False,,toeplitz_0.1,18,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.022384166717529297,{},False,,toeplitz_0.1,19,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023655176162719727,{},False,,toeplitz_0.1,20,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023946523666381836,{},False,,toeplitz_0.1,21,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,False,1,0.02850937843322754,{'toeplitz_matrix': 1},False,,toeplitz_0.1,22,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02457284927368164,{},False,,toeplitz_0.1,23,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024757862091064453,{},False,,toeplitz_0.1,24,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023916006088256836,{},False,,toeplitz_0.1,25,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024573802947998047,{},False,,toeplitz_0.1,26,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02296614646911621,{},False,,toeplitz_0.1,27,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023482799530029297,{},False,,toeplitz_0.1,28,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02426743507385254,{},False,,toeplitz_0.1,29,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02332329750061035,{},False,,toeplitz_0.1,30,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.03736090660095215,{},False,,toeplitz_0.1,31,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027496337890625,{},False,,toeplitz_0.1,32,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.028667449951171875,{},False,,toeplitz_0.1,33,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023453235626220703,{},False,,toeplitz_0.1,34,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025314807891845703,{},False,,toeplitz_0.1,35,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025521516799926758,{},False,,toeplitz_0.1,36,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027394771575927734,{},False,,toeplitz_0.1,37,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027230501174926758,{},False,,toeplitz_0.1,38,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025873899459838867,{},False,,toeplitz_0.1,39,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02776026725769043,{},False,,toeplitz_0.1,40,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027100801467895508,{},False,,toeplitz_0.1,41,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.022588491439819336,{},False,,toeplitz_0.1,42,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025487184524536133,{},False,,toeplitz_0.1,43,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023515939712524414,{},False,,toeplitz_0.1,44,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023402690887451172,{},False,,toeplitz_0.1,45,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,False,1,0.024815082550048828,{'toeplitz_matrix': 1},False,,toeplitz_0.1,46,toeplitz,0.1
