toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber,mismatch
0.03,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0353109836578369,{},False,,key3_asymptotic_toeplitz_0.03,15,toeplitz,0.03,asymptotic,3,0.0026178010471204,False
0.03,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0362598896026611,{},False,,key3_asymptotic_toeplitz_0.03,16,toeplitz,0.03,asymptotic,3,0.0026178010471204,False
0.03,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.027672529220581,{},False,,key3_asymptotic_toeplitz_0.03,17,toeplitz,0.03,asymptotic,3,0.0026178010471204,False
0.03,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0318081378936767,{},False,,key3_asymptotic_toeplitz_0.03,18,toeplitz,0.03,asymptotic,3,0.0026178010471204,False
0.03,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.031914472579956,{},False,,key3_asymptotic_toeplitz_0.03,19,toeplitz,0.03,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0331940650939941,{},False,,key3_asymptotic_toeplitz_0.01,0,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0294177532196044,{},False,,key3_asymptotic_toeplitz_0.01,1,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0313916206359863,{},False,,key3_asymptotic_toeplitz_0.01,2,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0719549655914306,{},False,,key3_asymptotic_toeplitz_0.01,3,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0612344741821289,{},False,,key3_asymptotic_toeplitz_0.01,4,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0441057682037353,{},False,,key3_asymptotic_toeplitz_0.01,5,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0005829204313611,3251,34,False,False,1625,0.0274159908294677,{},False,,key3_asymptotic_toeplitz_0.01,6,toeplitz,0.01,asymptotic,3,0.0026178010471204,True
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0276367664337158,{},False,,key3_asymptotic_toeplitz_0.01,7,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0017487612940833,3251,34,False,False,1670,0.0262808799743652,{},False,,key3_asymptotic_toeplitz_0.01,8,toeplitz,0.01,asymptotic,3,0.0026178010471204,True
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0370328426361084,{},False,,key3_asymptotic_toeplitz_0.01,9,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0385046005249023,{},False,,key3_asymptotic_toeplitz_0.01,10,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0329136848449707,{},False,,key3_asymptotic_toeplitz_0.01,11,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0294673442840576,{},False,,key3_asymptotic_toeplitz_0.01,12,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0300507545471191,{},False,,key3_asymptotic_toeplitz_0.01,13,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0023316817254444,3251,34,False,False,1592,0.0249655246734619,{},False,,key3_asymptotic_toeplitz_0.01,14,toeplitz,0.01,asymptotic,3,0.0026178010471204,True
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0314035415649414,{},False,,key3_asymptotic_toeplitz_0.01,15,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0359420776367187,{},False,,key3_asymptotic_toeplitz_0.01,16,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0274820327758789,{},False,,key3_asymptotic_toeplitz_0.01,17,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.032393455505371,{},False,,key3_asymptotic_toeplitz_0.01,18,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.01,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0309479236602783,{},False,,key3_asymptotic_toeplitz_0.01,19,toeplitz,0.01,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0330457687377929,{},False,,key3_asymptotic_toeplitz_0.003,0,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0298256874084472,{},False,,key3_asymptotic_toeplitz_0.003,1,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0283625125885009,{},False,,key3_asymptotic_toeplitz_0.003,2,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0354337692260742,{},False,,key3_asymptotic_toeplitz_0.003,3,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0348210334777832,{},False,,key3_asymptotic_toeplitz_0.003,4,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0290942192077636,{},False,,key3_asymptotic_toeplitz_0.003,5,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0005829204313611,3251,34,False,False,1651,0.0302627086639404,{},False,,key3_asymptotic_toeplitz_0.003,6,toeplitz,0.003,asymptotic,3,0.0026178010471204,True
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0269265174865722,{},False,,key3_asymptotic_toeplitz_0.003,7,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0017487612940833,3251,34,False,False,1666,0.0255882740020751,{},False,,key3_asymptotic_toeplitz_0.003,8,toeplitz,0.003,asymptotic,3,0.0026178010471204,True
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0356514453887939,{},False,,key3_asymptotic_toeplitz_0.003,9,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0409967899322509,{},False,,key3_asymptotic_toeplitz_0.003,10,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.03471040725708,{},False,,key3_asymptotic_toeplitz_0.003,11,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0307629108428955,{},False,,key3_asymptotic_toeplitz_0.003,12,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.033632755279541,{},False,,key3_asymptotic_toeplitz_0.003,13,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0023316817254444,3251,34,False,False,1672,0.0261361598968505,{},False,,key3_asymptotic_toeplitz_0.003,14,toeplitz,0.003,asymptotic,3,0.0026178010471204,True
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0300686359405517,{},False,,key3_asymptotic_toeplitz_0.003,15,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0349400043487548,{},False,,key3_asymptotic_toeplitz_0.003,16,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0287244319915771,{},False,,key3_asymptotic_toeplitz_0.003,17,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0338273048400878,{},False,,key3_asymptotic_toeplitz_0.003,18,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.003,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0333595275878906,{},False,,key3_asymptotic_toeplitz_0.003,19,toeplitz,0.003,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0334529876708984,{},False,,key3_asymptotic_toeplitz_0.001,0,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0305471420288085,{},False,,key3_asymptotic_toeplitz_0.001,1,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0275821685791015,{},False,,key3_asymptotic_toeplitz_0.001,2,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0319621562957763,{},False,,key3_asymptotic_toeplitz_0.001,3,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0332319736480712,{},False,,key3_asymptotic_toeplitz_0.001,4,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0306687355041503,{},False,,key3_asymptotic_toeplitz_0.001,5,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0005829204313611,3251,34,False,False,1644,0.0271224975585937,{},False,,key3_asymptotic_toeplitz_0.001,6,toeplitz,0.001,asymptotic,3,0.0026178010471204,True
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0276892185211181,{},False,,key3_asymptotic_toeplitz_0.001,7,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0017487612940833,3251,34,False,False,1594,0.0260803699493408,{},False,,key3_asymptotic_toeplitz_0.001,8,toeplitz,0.001,asymptotic,3,0.0026178010471204,True
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0363438129425048,{},False,,key3_asymptotic_toeplitz_0.001,9,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0400450229644775,{},False,,key3_asymptotic_toeplitz_0.001,10,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0339934825897216,{},False,,key3_asymptotic_toeplitz_0.001,11,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.030588150024414,{},False,,key3_asymptotic_toeplitz_0.001,12,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0317747592926025,{},False,,key3_asymptotic_toeplitz_0.001,13,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0023316817254444,3251,34,False,False,1649,0.026038646697998,{},False,,key3_asymptotic_toeplitz_0.001,14,toeplitz,0.001,asymptotic,3,0.0026178010471204,True
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0346648693084716,{},False,,key3_asymptotic_toeplitz_0.001,15,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0363974571228027,{},False,,key3_asymptotic_toeplitz_0.001,16,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0322022438049316,{},False,,key3_asymptotic_toeplitz_0.001,17,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0337769985198974,{},False,,key3_asymptotic_toeplitz_0.001,18,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.001,0.0,0.0,0.0,0.0,3251,34,True,True,0,0.0329694747924804,{},False,,key3_asymptotic_toeplitz_0.001,19,toeplitz,0.001,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0330317020416259,{},False,,key3_asymptotic_final_key_0.5,0,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0302302837371826,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,1,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0276143550872802,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,2,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0321781635284423,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,3,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0309906005859375,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,4,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0371670722961425,{},False,,key3_asymptotic_final_key_0.5,5,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0005829204313611,3251,34,False,False,1625,0.0273628234863281,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,6,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.027724266052246,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,7,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0017487612940833,3251,34,False,False,1626,0.0258100032806396,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,8,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0371558666229248,{},False,,key3_asymptotic_final_key_0.5,9,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0372447967529296,{},False,,key3_asymptotic_final_key_0.5,10,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0325067043304443,{},False,,key3_asymptotic_final_key_0.5,11,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0343255996704101,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,12,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.0291993618011474,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,13,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0023316817254444,3251,34,False,False,1628,0.0247910022735595,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,14,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0302248001098632,{},False,,key3_asymptotic_final_key_0.5,15,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0353806018829345,{},False,,key3_asymptotic_final_key_0.5,16,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,False,1,0.028135061264038,{'final_key': 1},False,,key3_asymptotic_final_key_0.5,17,final_key,0.5,asymptotic,3,0.0026178010471204,True
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0329861640930175,{},False,,key3_asymptotic_final_key_0.5,18,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.5,0.0,0.0,0.0,3251,34,True,True,0,0.0332531929016113,{},False,,key3_asymptotic_final_key_0.5,19,final_key,0.5,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0357096195220947,{},False,,key3_asymptotic_final_key_0.3,0,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,False,1,0.0298972129821777,{'final_key': 1},False,,key3_asymptotic_final_key_0.3,1,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,False,1,0.0288188457489013,{'final_key': 1},False,,key3_asymptotic_final_key_0.3,2,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0316982269287109,{},False,,key3_asymptotic_final_key_0.3,3,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0311498641967773,{},False,,key3_asymptotic_final_key_0.3,4,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0285460948944091,{},False,,key3_asymptotic_final_key_0.3,5,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0005829204313611,3251,34,False,False,1600,0.0302999019622802,{'final_key': 1},False,,key3_asymptotic_final_key_0.3,6,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0302536487579345,{},False,,key3_asymptotic_final_key_0.3,7,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0017487612940833,3251,34,False,False,1653,0.0262701511383056,{},False,,key3_asymptotic_final_key_0.3,8,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0373830795288085,{},False,,key3_asymptotic_final_key_0.3,9,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0378868579864501,{},False,,key3_asymptotic_final_key_0.3,10,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0330638885498046,{},False,,key3_asymptotic_final_key_0.3,11,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0311524868011474,{},False,,key3_asymptotic_final_key_0.3,12,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,False,1,0.0309879779815673,{'final_key': 1},False,,key3_asymptotic_final_key_0.3,13,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0023316817254444,3251,34,False,False,1633,0.0256862640380859,{},False,,key3_asymptotic_final_key_0.3,14,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.029768943786621,{},False,,key3_asymptotic_final_key_0.3,15,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0388193130493164,{},False,,key3_asymptotic_final_key_0.3,16,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,False,1,0.0287389755249023,{'final_key': 1},False,,key3_asymptotic_final_key_0.3,17,final_key,0.3,asymptotic,3,0.0026178010471204,True
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0323152542114257,{},False,,key3_asymptotic_final_key_0.3,18,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.3,0.0,0.0,0.0,3251,34,True,True,0,0.0315344333648681,{},False,,key3_asymptotic_final_key_0.3,19,final_key,0.3,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0351238250732421,{},False,,key3_asymptotic_final_key_0.1,0,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,False,1,0.0304691791534423,{'final_key': 1},False,,key3_asymptotic_final_key_0.1,1,final_key,0.1,asymptotic,3,0.0026178010471204,True
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0273241996765136,{},False,,key3_asymptotic_final_key_0.1,2,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0323884487152099,{},False,,key3_asymptotic_final_key_0.1,3,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0314912796020507,{},False,,key3_asymptotic_final_key_0.1,4,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0286715030670166,{},False,,key3_asymptotic_final_key_0.1,5,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0005829204313611,3251,34,False,False,1653,0.0275123119354248,{'final_key': 1},False,,key3_asymptotic_final_key_0.1,6,final_key,0.1,asymptotic,3,0.0026178010471204,True
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0348165035247802,{},False,,key3_asymptotic_final_key_0.1,7,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0017487612940833,3251,34,False,False,1665,0.0263693332672119,{},False,,key3_asymptotic_final_key_0.1,8,final_key,0.1,asymptotic,3,0.0026178010471204,True
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0359315872192382,{},False,,key3_asymptotic_final_key_0.1,9,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0391402244567871,{},False,,key3_asymptotic_final_key_0.1,10,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0327475070953369,{},False,,key3_asymptotic_final_key_0.1,11,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0307857990264892,{},False,,key3_asymptotic_final_key_0.1,12,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0299382209777832,{},False,,key3_asymptotic_final_key_0.1,13,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0023316817254444,3251,34,False,False,1617,0.0266156196594238,{},False,,key3_asymptotic_final_key_0.1,14,final_key,0.1,asymptotic,3,0.0026178010471204,True
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0313117504119873,{},False,,key3_asymptotic_final_key_0.1,15,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0360891819000244,{},False,,key3_asymptotic_final_key_0.1,16,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,False,1,0.0291748046875,{'final_key': 1},False,,key3_asymptotic_final_key_0.1,17,final_key,0.1,asymptotic,3,0.0026178010471204,True
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0367500782012939,{},False,,key3_asymptotic_final_key_0.1,18,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.1,0.0,0.0,0.0,3251,34,True,True,0,0.0376675128936767,{},False,,key3_asymptotic_final_key_0.1,19,final_key,0.1,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0339655876159668,{},False,,key3_asymptotic_final_key_0.05,0,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,False,1,0.0313632488250732,{'final_key': 1},False,,key3_asymptotic_final_key_0.05,1,final_key,0.05,asymptotic,3,0.0026178010471204,True
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0272374153137207,{},False,,key3_asymptotic_final_key_0.05,2,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0334038734436035,{},False,,key3_asymptotic_final_key_0.05,3,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0306298732757568,{},False,,key3_asymptotic_final_key_0.05,4,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0300743579864501,{},False,,key3_asymptotic_final_key_0.05,5,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0005829204313611,3251,34,False,False,1655,0.0278072357177734,{'final_key': 1},False,,key3_asymptotic_final_key_0.05,6,final_key,0.05,asymptotic,3,0.0026178010471204,True
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0297732353210449,{},False,,key3_asymptotic_final_key_0.05,7,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0017487612940833,3251,34,False,False,1675,0.0281093120574951,{},False,,key3_asymptotic_final_key_0.05,8,final_key,0.05,asymptotic,3,0.0026178010471204,True
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0358657836914062,{},False,,key3_asymptotic_final_key_0.05,9,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.037661075592041,{},False,,key3_asymptotic_final_key_0.05,10,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0333800315856933,{},False,,key3_asymptotic_final_key_0.05,11,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0320446491241455,{},False,,key3_asymptotic_final_key_0.05,12,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0294570922851562,{},False,,key3_asymptotic_final_key_0.05,13,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0023316817254444,3251,34,False,False,1615,0.0272135734558105,{},False,,key3_asymptotic_final_key_0.05,14,final_key,0.05,asymptotic,3,0.0026178010471204,True
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0318243503570556,{},False,,key3_asymptotic_final_key_0.05,15,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0345442295074462,{},False,,key3_asymptotic_final_key_0.05,16,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0277595520019531,{},False,,key3_asymptotic_final_key_0.05,17,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0334858894348144,{},False,,key3_asymptotic_final_key_0.05,18,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.05,0.0,0.0,0.0,3251,34,True,True,0,0.0318024158477783,{},False,,key3_asymptotic_final_key_0.05,19,final_key,0.05,asymptotic,3,0.0026178010471204,False
0.0,0.03,0.0,0.0,0.0,3251,34,True,True,0,0.0342280864715576,{},False,,key3_asymptotic_final_key_0.03,0,final_key,0.03,asymptotic,3,0.0026178010471204,False
