toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber
0.0,0.0,0.03,0.0,0.0,3180,34,True,True,0,0.02958226203918457,{},False,,key2_asymptotic_reconciliation_0.03,7,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0005952380952380953,3180,34,False,False,1604,0.03785061836242676,{'reconciliation_state': 2},False,,key2_asymptotic_reconciliation_0.03,8,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0005952380952380953,3180,34,False,False,1601,0.03488731384277344,{'reconciliation_state': 2},False,,key2_asymptotic_reconciliation_0.03,9,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.004166666666666667,3180,34,False,False,1679,0.027584552764892578,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.03,10,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.00029761904761904765,3180,34,False,False,1605,0.0362238883972168,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.03,11,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.00029761904761904765,3180,34,False,False,1587,0.03564190864562988,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.03,12,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0,3180,34,True,True,0,0.036065101623535156,{},False,,key2_asymptotic_reconciliation_0.03,13,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.00029761904761904765,3180,34,False,False,1574,0.03946232795715332,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.03,14,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0005952380952380953,3180,34,False,False,1602,0.04202914237976074,{'reconciliation_state': 2},False,,key2_asymptotic_reconciliation_0.03,15,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0008928571428571428,3180,34,False,False,1594,0.03588151931762695,{'reconciliation_state': 3},False,,key2_asymptotic_reconciliation_0.03,16,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0008928571428571428,3180,34,False,False,1561,0.03561830520629883,{'reconciliation_state': 3},False,,key2_asymptotic_reconciliation_0.03,17,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.0005952380952380953,3180,34,False,False,1603,0.035398244857788086,{'reconciliation_state': 2},False,,key2_asymptotic_reconciliation_0.03,18,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.03,0.0,0.00029761904761904765,3180,34,False,False,1618,0.045007944107055664,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.03,19,reconciliation,0.03,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03327202796936035,{},False,,key2_asymptotic_reconciliation_0.01,0,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.040429115295410156,{},False,,key2_asymptotic_reconciliation_0.01,1,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.00029761904761904765,3180,34,False,False,1576,0.03684258460998535,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.01,2,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0005952380952380953,3180,34,False,False,1516,0.03538155555725098,{},False,,key2_asymptotic_reconciliation_0.01,3,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03395724296569824,{},False,,key2_asymptotic_reconciliation_0.01,4,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03052234649658203,{},False,,key2_asymptotic_reconciliation_0.01,5,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03592228889465332,{},False,,key2_asymptotic_reconciliation_0.01,6,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03078293800354004,{},False,,key2_asymptotic_reconciliation_0.01,7,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.00029761904761904765,3180,34,False,False,1620,0.0328068733215332,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.01,8,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03506755828857422,{},False,,key2_asymptotic_reconciliation_0.01,9,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03539609909057617,{},False,,key2_asymptotic_reconciliation_0.01,10,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03692460060119629,{},False,,key2_asymptotic_reconciliation_0.01,11,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03577566146850586,{},False,,key2_asymptotic_reconciliation_0.01,12,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03550362586975098,{},False,,key2_asymptotic_reconciliation_0.01,13,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.00029761904761904765,3180,34,False,False,1558,0.03974175453186035,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.01,14,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.00029761904761904765,3180,34,False,False,1593,0.035448551177978516,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.01,15,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.00029761904761904765,3180,34,False,False,1583,0.03259444236755371,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.01,16,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03708291053771973,{},False,,key2_asymptotic_reconciliation_0.01,17,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03752732276916504,{},False,,key2_asymptotic_reconciliation_0.01,18,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.01,0.0,0.0,3180,34,True,True,0,0.03860616683959961,{},False,,key2_asymptotic_reconciliation_0.01,19,reconciliation,0.01,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03357553482055664,{},False,,key2_asymptotic_reconciliation_0.003,0,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.034804344177246094,{},False,,key2_asymptotic_reconciliation_0.003,1,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0005952380952380953,3180,34,False,False,1535,0.03311729431152344,{},False,,key2_asymptotic_reconciliation_0.003,2,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0005952380952380953,3180,34,False,False,1649,0.034781455993652344,{},False,,key2_asymptotic_reconciliation_0.003,3,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03668069839477539,{},False,,key2_asymptotic_reconciliation_0.003,4,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.02921891212463379,{},False,,key2_asymptotic_reconciliation_0.003,5,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.0352320671081543,{},False,,key2_asymptotic_reconciliation_0.003,6,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.0313107967376709,{},False,,key2_asymptotic_reconciliation_0.003,7,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.029310941696166992,{},False,,key2_asymptotic_reconciliation_0.003,8,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.033705949783325195,{},False,,key2_asymptotic_reconciliation_0.003,9,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03500962257385254,{},False,,key2_asymptotic_reconciliation_0.003,10,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.035070180892944336,{},False,,key2_asymptotic_reconciliation_0.003,11,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03571677207946777,{},False,,key2_asymptotic_reconciliation_0.003,12,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.036596059799194336,{},False,,key2_asymptotic_reconciliation_0.003,13,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03286004066467285,{},False,,key2_asymptotic_reconciliation_0.003,14,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03559589385986328,{},False,,key2_asymptotic_reconciliation_0.003,15,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.00029761904761904765,3180,34,False,False,1623,0.0374906063079834,{'reconciliation_state': 1},False,,key2_asymptotic_reconciliation_0.003,16,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03439736366271973,{},False,,key2_asymptotic_reconciliation_0.003,17,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.02956700325012207,{},False,,key2_asymptotic_reconciliation_0.003,18,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.003,0.0,0.0,3180,34,True,True,0,0.03956723213195801,{},False,,key2_asymptotic_reconciliation_0.003,19,reconciliation,0.003,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03272199630737305,{},False,,key2_asymptotic_reconciliation_0.001,0,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.0354766845703125,{},False,,key2_asymptotic_reconciliation_0.001,1,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0005952380952380953,3180,34,False,False,1544,0.035384416580200195,{},False,,key2_asymptotic_reconciliation_0.001,2,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0005952380952380953,3180,34,False,False,1584,0.0338747501373291,{},False,,key2_asymptotic_reconciliation_0.001,3,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03202414512634277,{},False,,key2_asymptotic_reconciliation_0.001,4,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.02917337417602539,{},False,,key2_asymptotic_reconciliation_0.001,5,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03473091125488281,{},False,,key2_asymptotic_reconciliation_0.001,6,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.029002666473388672,{},False,,key2_asymptotic_reconciliation_0.001,7,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.029217958450317383,{},False,,key2_asymptotic_reconciliation_0.001,8,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.034338951110839844,{},False,,key2_asymptotic_reconciliation_0.001,9,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.0346522331237793,{},False,,key2_asymptotic_reconciliation_0.001,10,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.0343167781829834,{},False,,key2_asymptotic_reconciliation_0.001,11,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03459358215332031,{},False,,key2_asymptotic_reconciliation_0.001,12,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03516745567321777,{},False,,key2_asymptotic_reconciliation_0.001,13,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03153872489929199,{},False,,key2_asymptotic_reconciliation_0.001,14,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03531050682067871,{},False,,key2_asymptotic_reconciliation_0.001,15,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03207206726074219,{},False,,key2_asymptotic_reconciliation_0.001,16,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.03714752197265625,{},False,,key2_asymptotic_reconciliation_0.001,17,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.028378963470458984,{},False,,key2_asymptotic_reconciliation_0.001,18,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.0,0.0,0.001,0.0,0.0,3180,34,True,True,0,0.035321712493896484,{},False,,key2_asymptotic_reconciliation_0.001,19,reconciliation,0.001,asymptotic,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.033470869064331055,{},False,,key2_placeholder_toeplitz_0.5,0,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.034780263900756836,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,1,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,820,0.03463625907897949,{},False,,key2_placeholder_toeplitz_0.5,2,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,811,0.03293609619140625,{},False,,key2_placeholder_toeplitz_0.5,3,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.031192302703857422,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,4,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028446197509765625,{},False,,key2_placeholder_toeplitz_0.5,5,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03669881820678711,{},False,,key2_placeholder_toeplitz_0.5,6,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,False,1,0.02772998809814453,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,7,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,False,1,0.03069138526916504,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,8,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.032946109771728516,{},False,,key2_placeholder_toeplitz_0.5,9,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03261065483093262,{},False,,key2_placeholder_toeplitz_0.5,10,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03381824493408203,{},False,,key2_placeholder_toeplitz_0.5,11,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.0333099365234375,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,12,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03333640098571777,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,13,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.034758567810058594,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,14,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.032024383544921875,{},False,,key2_placeholder_toeplitz_0.5,15,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.02695941925048828,{},False,,key2_placeholder_toeplitz_0.5,16,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03231620788574219,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.5,17,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.026375770568847656,{},False,,key2_placeholder_toeplitz_0.5,18,toeplitz,0.5,placeholder,2,0.0026737967914438
0.5,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.034195661544799805,{},False,,key2_placeholder_toeplitz_0.5,19,toeplitz,0.5,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03113698959350586,{},False,,key2_placeholder_toeplitz_0.3,0,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03399825096130371,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.3,1,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,804,0.036176204681396484,{},False,,key2_placeholder_toeplitz_0.3,2,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,818,0.03245830535888672,{},False,,key2_placeholder_toeplitz_0.3,3,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.029600858688354492,{},False,,key2_placeholder_toeplitz_0.3,4,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.026746034622192383,{},False,,key2_placeholder_toeplitz_0.3,5,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03316307067871094,{},False,,key2_placeholder_toeplitz_0.3,6,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.04808235168457031,{},False,,key2_placeholder_toeplitz_0.3,7,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.04016470909118652,{},False,,key2_placeholder_toeplitz_0.3,8,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.0333709716796875,{},False,,key2_placeholder_toeplitz_0.3,9,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03387331962585449,{},False,,key2_placeholder_toeplitz_0.3,10,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03244495391845703,{},False,,key2_placeholder_toeplitz_0.3,11,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03454089164733887,{},False,,key2_placeholder_toeplitz_0.3,12,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.035600900650024414,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.3,13,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.032941579818725586,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.3,14,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.037576913833618164,{},False,,key2_placeholder_toeplitz_0.3,15,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028553009033203125,{},False,,key2_placeholder_toeplitz_0.3,16,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03290081024169922,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.3,17,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028795480728149414,{},False,,key2_placeholder_toeplitz_0.3,18,toeplitz,0.3,placeholder,2,0.0026737967914438
0.3,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03391242027282715,{},False,,key2_placeholder_toeplitz_0.3,19,toeplitz,0.3,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03259897232055664,{},False,,key2_placeholder_toeplitz_0.1,0,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03502178192138672,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.1,1,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,791,0.03325653076171875,{},False,,key2_placeholder_toeplitz_0.1,2,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,827,0.0322573184967041,{},False,,key2_placeholder_toeplitz_0.1,3,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03083205223083496,{},False,,key2_placeholder_toeplitz_0.1,4,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.026709318161010742,{},False,,key2_placeholder_toeplitz_0.1,5,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03234362602233887,{},False,,key2_placeholder_toeplitz_0.1,6,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028410911560058594,{},False,,key2_placeholder_toeplitz_0.1,7,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028664827346801758,{},False,,key2_placeholder_toeplitz_0.1,8,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03351163864135742,{},False,,key2_placeholder_toeplitz_0.1,9,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03149271011352539,{},False,,key2_placeholder_toeplitz_0.1,10,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.037550926208496094,{},False,,key2_placeholder_toeplitz_0.1,11,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.07344412803649902,{},False,,key2_placeholder_toeplitz_0.1,12,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.033377885818481445,{},False,,key2_placeholder_toeplitz_0.1,13,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.029436588287353516,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.1,14,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03469276428222656,{},False,,key2_placeholder_toeplitz_0.1,15,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.030957460403442383,{},False,,key2_placeholder_toeplitz_0.1,16,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.032654523849487305,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.1,17,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.026625871658325195,{},False,,key2_placeholder_toeplitz_0.1,18,toeplitz,0.1,placeholder,2,0.0026737967914438
0.1,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03542375564575195,{},False,,key2_placeholder_toeplitz_0.1,19,toeplitz,0.1,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03190469741821289,{},False,,key2_placeholder_toeplitz_0.05,0,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.032145023345947266,{'toeplitz_matrix': 1},False,,key2_placeholder_toeplitz_0.05,1,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,818,0.03543591499328613,{},False,,key2_placeholder_toeplitz_0.05,2,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0005952380952380953,1642,34,False,False,813,0.032901763916015625,{},False,,key2_placeholder_toeplitz_0.05,3,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.031140565872192383,{},False,,key2_placeholder_toeplitz_0.05,4,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.028463125228881836,{},False,,key2_placeholder_toeplitz_0.05,5,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.0370945930480957,{},False,,key2_placeholder_toeplitz_0.05,6,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.026625871658325195,{},False,,key2_placeholder_toeplitz_0.05,7,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.02712726593017578,{},False,,key2_placeholder_toeplitz_0.05,8,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03274226188659668,{},False,,key2_placeholder_toeplitz_0.05,9,toeplitz,0.05,placeholder,2,0.0026737967914438
0.05,0.0,0.0,0.0,0.0,1642,34,True,True,0,0.03221869468688965,{},False,,key2_placeholder_toeplitz_0.05,10,toeplitz,0.05,placeholder,2,0.0026737967914438
