toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,alice_output_path,run,bob_output_path,fault_type,prob,key_index,qber,mismatch
0.0,0.0,0.5,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed49_20260831_204725_840240.json,374,27,3180,34,34,False,25,False,,4.614030122756958,{'reconciliation_state': 15},asymptotic,False,,results/alice_recon_run_seed49_20260831_204725_828154.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed49_20260831_204725_840240.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed50_20260831_204731_826342.json,374,8,3180,34,34,False,32,False,,4.334707975387573,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed50_20260831_204731_791767.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed50_20260831_204731_826342.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed51_20260831_204737_515088.json,374,22,3180,34,34,False,24,False,,3.1181044578552246,{'reconciliation_state': 9},asymptotic,False,,results/alice_recon_run_seed51_20260831_204737_544496.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed51_20260831_204737_515088.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260831_204742_079260.json,374,23,3180,34,34,False,22,False,,5.401593923568726,{'reconciliation_state': 8},asymptotic,False,,results/alice_recon_run_seed42_20260831_204742_026765.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260831_204742_079260.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260831_204748_846473.json,374,35,3180,34,34,False,10,False,,5.486489295959473,{'reconciliation_state': 8},asymptotic,False,,results/alice_recon_run_seed43_20260831_204748_817080.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260831_204748_846473.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260831_204755_705415.json,374,21,3180,34,34,False,23,False,,3.09218692779541,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed44_20260831_204755_751230.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260831_204755_705415.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260831_204800_231614.json,374,37,3180,34,34,False,7,False,,3.745321750640869,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed45_20260831_204800_244200.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260831_204800_231614.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260831_204805_329166.json,374,26,3180,34,34,False,16,False,,5.147883176803589,{'reconciliation_state': 5},asymptotic,False,,results/alice_recon_run_seed46_20260831_204805_297669.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260831_204805_329166.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260831_204811_837121.json,374,32,3180,34,34,False,14,False,,5.808127641677856,{'reconciliation_state': 9},asymptotic,False,,results/alice_recon_run_seed47_20260831_204811_811616.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260831_204811_837121.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260831_204819_019693.json,374,21,3180,34,34,False,22,False,,3.194247007369995,{'reconciliation_state': 6},asymptotic,False,,results/alice_recon_run_seed48_20260831_204819_156377.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260831_204819_019693.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260831_204823_885579.json,374,33,3180,34,34,False,14,False,,5.3594300746917725,{'reconciliation_state': 10},asymptotic,False,,results/alice_recon_run_seed49_20260831_204823_805869.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260831_204823_885579.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260831_204830_627624.json,374,23,3180,34,34,False,21,False,,5.520997762680054,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed50_20260831_204830_587470.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260831_204830_627624.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.3,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260831_204837_521324.json,374,31,3180,34,34,False,14,False,,5.575362682342529,{'reconciliation_state': 8},asymptotic,False,,results/alice_recon_run_seed51_20260831_204837_496551.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260831_204837_521324.json,reconciliation,0.3,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260831_204844_464412.json,374,37,3180,34,34,False,2,False,,5.552392959594727,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed42_20260831_204844_418317.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260831_204844_464412.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed43_20260831_204851_393401.json,374,35,3180,34,34,False,5,False,,5.207404375076294,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed43_20260831_204851_356096.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed43_20260831_204851_393401.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260831_204857_996061.json,374,37,3180,34,34,False,7,False,,5.936845779418945,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed44_20260831_204857_968473.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260831_204857_996061.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260831_204905_369482.json,374,37,3180,34,34,False,1,False,,5.381197452545166,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed45_20260831_204905_346507.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260831_204905_369482.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260831_204912_204983.json,374,37,3180,34,34,False,3,False,,5.631711483001709,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed46_20260831_204912_155853.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260831_204912_204983.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260831_204919_199319.json,374,31,3180,34,34,False,11,False,,3.613941192626953,{'reconciliation_state': 5},asymptotic,False,,results/alice_recon_run_seed47_20260831_204919_206555.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260831_204919_199319.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260831_204924_234475.json,374,37,3180,34,34,False,4,False,,3.886618137359619,{'reconciliation_state': 4},asymptotic,False,,results/alice_recon_run_seed48_20260831_204924_241393.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260831_204924_234475.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260831_204929_550758.json,374,25,3180,34,34,False,14,False,,5.082262754440308,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed49_20260831_204929_540448.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260831_204929_550758.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260831_204936_056364.json,374,36,3180,34,34,False,6,False,,3.740744590759277,{'reconciliation_state': 5},asymptotic,False,,results/alice_recon_run_seed50_20260831_204936_066207.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260831_204936_056364.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.1,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260831_204941_254139.json,374,33,3180,34,34,False,8,False,,5.3109118938446045,{'reconciliation_state': 4},asymptotic,False,,results/alice_recon_run_seed51_20260831_204941_214943.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260831_204941_254139.json,reconciliation,0.1,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260831_204947_921028.json,374,37,3180,34,34,False,1,False,,2.3680715560913086,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed42_20260831_204947_943740.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260831_204947_921028.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260831_204951_753299.json,374,37,3180,34,34,False,2,False,,5.81576943397522,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed43_20260831_204951_726616.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260831_204951_753299.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260831_204958_924058.json,374,37,3180,34,34,False,2,False,,5.188898086547852,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed44_20260831_204958_894922.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260831_204958_924058.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260831_205005_468247.json,374,37,3180,34,34,True,0,False,,3.501530170440674,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_205005_463353.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260831_205005_468247.json,reconciliation,0.05,2,0.0026737967914438,False
0.0,0.0,0.05,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260831_205010_387178.json,374,37,3180,34,34,False,1,False,,5.825396060943604,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed46_20260831_205010_346886.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260831_205010_387178.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260831_205017_565851.json,374,34,3180,34,34,False,7,False,,5.231382846832275,{'reconciliation_state': 4},asymptotic,False,,results/alice_recon_run_seed47_20260831_205017_540566.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260831_205017_565851.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260831_205024_159854.json,374,37,3180,34,34,False,2,False,,6.152862071990967,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed48_20260831_205024_112841.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260831_205024_159854.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260831_205031_665805.json,374,35,3180,34,34,False,2,False,,5.515183925628662,{},asymptotic,False,,results/alice_recon_run_seed49_20260831_205031_644722.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260831_205031_665805.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260831_205038_555346.json,374,37,3180,34,34,False,2,False,,4.990054368972778,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed50_20260831_205038_503562.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260831_205038_555346.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.05,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260831_205044_896974.json,374,37,3180,34,34,False,3,False,,3.1439151763916016,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed51_20260831_205044_949547.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260831_205044_896974.json,reconciliation,0.05,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260831_205049_499655.json,374,37,3180,34,34,False,1,False,,5.513670206069946,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed42_20260831_205049_480631.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260831_205049_499655.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260831_205056_369773.json,374,37,3180,34,34,True,0,False,,3.24700665473938,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_205056_390567.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260831_205056_369773.json,reconciliation,0.03,2,0.0026737967914438,False
0.0,0.0,0.03,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260831_205100_969649.json,374,37,3180,34,34,False,1,False,,5.175244331359863,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed44_20260831_205100_949346.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260831_205100_969649.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260831_205107_498040.json,374,37,3180,34,34,True,0,False,,3.5466907024383545,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_205107_541072.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260831_205107_498040.json,reconciliation,0.03,2,0.0026737967914438,False
0.0,0.0,0.03,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260831_205112_443494.json,374,37,3180,34,34,False,1,False,,5.381774425506592,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed46_20260831_205112_423796.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260831_205112_443494.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260831_205119_174960.json,374,37,3180,34,34,False,2,False,,3.586642265319824,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed47_20260831_205119_185294.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260831_205119_174960.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260831_205124_166489.json,374,37,3180,34,34,False,1,False,,4.894304990768433,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed48_20260831_205124_153367.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260831_205124_166489.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260831_205130_415875.json,374,35,3180,34,34,False,2,False,,3.581312656402588,{},asymptotic,False,,results/alice_recon_run_seed49_20260831_205130_465351.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260831_205130_415875.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260831_205135_438001.json,374,37,3180,34,34,False,2,False,,5.471365928649902,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed50_20260831_205135_413328.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260831_205135_438001.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.03,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260831_205142_271840.json,374,37,3180,34,34,False,2,False,,3.5573296546936035,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed51_20260831_205142_283085.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260831_205142_271840.json,reconciliation,0.03,2,0.0026737967914438,True
0.0,0.0,0.01,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260831_205147_243043.json,374,37,3180,34,34,True,0,False,,5.453803539276123,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_205147_233213.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260831_205147_243043.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260831_205154_065097.json,374,37,3180,34,34,True,0,False,,3.2403931617736816,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_205154_076565.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260831_205154_065097.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260831_205158_756481.json,374,37,3180,34,34,False,1,False,,5.184597015380859,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed44_20260831_205158_739089.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260831_205158_756481.json,reconciliation,0.01,2,0.0026737967914438,True
0.0,0.0,0.01,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260831_205205_298523.json,374,37,3180,34,34,True,0,False,,3.5225417613983154,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_205205_309282.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260831_205205_298523.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260831_205210_261023.json,374,37,3180,34,34,True,0,False,,5.163972616195679,{},asymptotic,True,,results/alice_recon_run_seed46_20260831_205210_229398.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260831_205210_261023.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260831_205216_780826.json,374,37,3180,34,34,True,0,False,,3.712648868560791,{},asymptotic,True,,results/alice_recon_run_seed47_20260831_205216_790360.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260831_205216_780826.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260831_205221_940544.json,374,37,3180,34,34,True,0,False,,5.477559566497803,{},asymptotic,True,,results/alice_recon_run_seed48_20260831_205221_924918.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260831_205221_940544.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.01,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260831_205228_825913.json,374,35,3180,34,34,False,2,False,,3.55613374710083,{},asymptotic,False,,results/alice_recon_run_seed49_20260831_205228_841259.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260831_205228_825913.json,reconciliation,0.01,2,0.0026737967914438,True
0.0,0.0,0.01,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260831_205233_845546.json,374,37,3180,34,34,False,1,False,,3.079995393753052,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed50_20260831_205233_843014.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260831_205233_845546.json,reconciliation,0.01,2,0.0026737967914438,True
0.0,0.0,0.01,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260831_205238_388905.json,374,37,3180,34,34,True,0,False,,3.6082494258880615,{},asymptotic,True,,results/alice_recon_run_seed51_20260831_205238_393517.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260831_205238_388905.json,reconciliation,0.01,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260831_205243_450688.json,374,37,3180,34,34,True,0,False,,3.458718776702881,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_205243_453497.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260831_205243_450688.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260831_205248_385228.json,374,37,3180,34,34,True,0,False,,5.220160484313965,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_205248_359447.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260831_205248_385228.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260831_205255_122951.json,374,37,3180,34,34,True,0,False,,4.934313058853149,{},asymptotic,True,,results/alice_recon_run_seed44_20260831_205254_990897.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260831_205255_122951.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260831_205301_537279.json,374,37,3180,34,34,True,0,False,,5.027627229690552,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_205301_496653.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260831_205301_537279.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260831_205307_926491.json,374,37,3180,34,34,True,0,False,,3.1624205112457275,{},asymptotic,True,,results/alice_recon_run_seed46_20260831_205307_926956.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260831_205307_926491.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260831_205312_511446.json,374,37,3180,34,34,True,0,False,,4.392988681793213,{},asymptotic,True,,results/alice_recon_run_seed47_20260831_205312_486723.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260831_205312_511446.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260831_205318_267401.json,374,37,3180,34,34,True,0,False,,3.4620347023010254,{},asymptotic,True,,results/alice_recon_run_seed48_20260831_205318_261859.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260831_205318_267401.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260831_205323_149760.json,374,35,3180,34,34,False,2,False,,4.355241775512695,{},asymptotic,False,,results/alice_recon_run_seed49_20260831_205323_127669.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260831_205323_149760.json,reconciliation,0.003,2,0.0026737967914438,True
0.0,0.0,0.003,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260831_205328_951029.json,374,37,3180,34,34,True,0,False,,4.794006586074829,{},asymptotic,True,,results/alice_recon_run_seed50_20260831_205328_939204.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260831_205328_951029.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.003,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260831_205335_108438.json,374,37,3180,34,34,True,0,False,,3.6010098457336426,{},asymptotic,True,,results/alice_recon_run_seed51_20260831_205335_105393.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260831_205335_108438.json,reconciliation,0.003,2,0.0026737967914438,False
0.0,0.0,0.001,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260831_205340_134475.json,374,37,3180,34,34,True,0,False,,5.450938701629639,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_205340_115965.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260831_205340_134475.json,reconciliation,0.001,2,0.0026737967914438,False
