toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,key_index,qber
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03485846519470215,{},False,,key2_final_key_0.01,14,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03867363929748535,{},False,,key2_final_key_0.01,15,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.033603668212890625,{},False,,key2_final_key_0.01,16,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.041316986083984375,{},False,,key2_final_key_0.01,17,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03289008140563965,{},False,,key2_final_key_0.01,18,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03762054443359375,{},False,,key2_final_key_0.01,19,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.034638166427612305,{},False,,key2_final_key_0.01,20,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03468680381774902,{},False,,key2_final_key_0.01,21,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.037161827087402344,{},False,,key2_final_key_0.01,22,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04187726974487305,{},False,,key2_final_key_0.01,23,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03897833824157715,{},False,,key2_final_key_0.01,24,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03942584991455078,{},False,,key2_final_key_0.01,25,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.034662723541259766,{},False,,key2_final_key_0.01,26,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03321576118469238,{},False,,key2_final_key_0.01,27,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03496289253234863,{},False,,key2_final_key_0.01,28,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03966856002807617,{},False,,key2_final_key_0.01,29,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03914642333984375,{},False,,key2_final_key_0.01,30,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03842020034790039,{},False,,key2_final_key_0.01,31,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04257798194885254,{},False,,key2_final_key_0.01,32,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04762744903564453,{},False,,key2_final_key_0.01,33,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03904843330383301,{},False,,key2_final_key_0.01,34,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,False,1,0.038140058517456055,{'final_key': 1},False,,key2_final_key_0.01,35,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04286909103393555,{},False,,key2_final_key_0.01,36,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03398299217224121,{},False,,key2_final_key_0.01,37,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0005952380952380953,1642,0,,False,853,0.043183088302612305,{},False,,key2_final_key_0.01,38,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04138517379760742,{},False,,key2_final_key_0.01,39,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.037279367446899414,{},False,,key2_final_key_0.01,40,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.04627871513366699,{},False,,key2_final_key_0.01,41,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03245854377746582,{},False,,key2_final_key_0.01,42,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.040996551513671875,{},False,,key2_final_key_0.01,43,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03055858612060547,{},False,,key2_final_key_0.01,44,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.035822153091430664,{},False,,key2_final_key_0.01,45,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.03846311569213867,{},False,,key2_final_key_0.01,46,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0017857142857142857,1642,0,,False,817,0.0319979190826416,{},False,,key2_final_key_0.01,47,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.004761904761904762,1642,0,,False,852,0.028912782669067383,{},False,,key2_final_key_0.01,48,final_key,0.01,2,0.00267379679144385
0.0,0.01,0.0,0.0,0.0,1642,0,,True,0,0.042928457260131836,{},False,,key2_final_key_0.01,49,final_key,0.01,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04102635383605957,{},False,,key2_final_key_0.003,0,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03886842727661133,{},False,,key2_final_key_0.003,1,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0005952380952380953,1642,0,,False,835,0.04111766815185547,{},False,,key2_final_key_0.003,2,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0005952380952380953,1642,0,,False,833,0.04047513008117676,{},False,,key2_final_key_0.003,3,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.0351710319519043,{},False,,key2_final_key_0.003,4,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03540468215942383,{},False,,key2_final_key_0.003,5,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.038602352142333984,{},False,,key2_final_key_0.003,6,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03056931495666504,{},False,,key2_final_key_0.003,7,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03391623497009277,{},False,,key2_final_key_0.003,8,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.0400693416595459,{},False,,key2_final_key_0.003,9,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04128432273864746,{},False,,key2_final_key_0.003,10,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04672646522521973,{},False,,key2_final_key_0.003,11,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.05004525184631348,{},False,,key2_final_key_0.003,12,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.05941009521484375,{},False,,key2_final_key_0.003,13,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.041173458099365234,{},False,,key2_final_key_0.003,14,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.048546552658081055,{},False,,key2_final_key_0.003,15,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03447127342224121,{},False,,key2_final_key_0.003,16,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04313206672668457,{},False,,key2_final_key_0.003,17,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.038295745849609375,{},False,,key2_final_key_0.003,18,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.043557167053222656,{},False,,key2_final_key_0.003,19,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.0325932502746582,{},False,,key2_final_key_0.003,20,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.033016204833984375,{},False,,key2_final_key_0.003,21,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03575468063354492,{},False,,key2_final_key_0.003,22,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03551459312438965,{},False,,key2_final_key_0.003,23,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.045801401138305664,{},False,,key2_final_key_0.003,24,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04488253593444824,{},False,,key2_final_key_0.003,25,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.0638434886932373,{},False,,key2_final_key_0.003,26,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.06089591979980469,{},False,,key2_final_key_0.003,27,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.07305431365966797,{},False,,key2_final_key_0.003,28,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.06848955154418945,{},False,,key2_final_key_0.003,29,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04556560516357422,{},False,,key2_final_key_0.003,30,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03862333297729492,{},False,,key2_final_key_0.003,31,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04281473159790039,{},False,,key2_final_key_0.003,32,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.055542945861816406,{},False,,key2_final_key_0.003,33,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.05075192451477051,{},False,,key2_final_key_0.003,34,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,False,1,0.03996014595031738,{'final_key': 1},False,,key2_final_key_0.003,35,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04056572914123535,{},False,,key2_final_key_0.003,36,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.036025047302246094,{},False,,key2_final_key_0.003,37,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0005952380952380953,1642,0,,False,795,0.04326891899108887,{},False,,key2_final_key_0.003,38,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.036153554916381836,{},False,,key2_final_key_0.003,39,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.0411374568939209,{},False,,key2_final_key_0.003,40,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.049056053161621094,{},False,,key2_final_key_0.003,41,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03920245170593262,{},False,,key2_final_key_0.003,42,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04440736770629883,{},False,,key2_final_key_0.003,43,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.03594064712524414,{},False,,key2_final_key_0.003,44,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.05149364471435547,{},False,,key2_final_key_0.003,45,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.04207897186279297,{},False,,key2_final_key_0.003,46,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0017857142857142857,1642,0,,False,791,0.034946441650390625,{},False,,key2_final_key_0.003,47,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.004761904761904762,1642,0,,False,799,0.03583478927612305,{},False,,key2_final_key_0.003,48,final_key,0.003,2,0.00267379679144385
0.0,0.003,0.0,0.0,0.0,1642,0,,True,0,0.05794715881347656,{},False,,key2_final_key_0.003,49,final_key,0.003,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.041658878326416016,{},False,,key2_final_key_0.001,0,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.041646480560302734,{},False,,key2_final_key_0.001,1,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0005952380952380953,1642,0,,False,809,0.03921341896057129,{},False,,key2_final_key_0.001,2,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0005952380952380953,1642,0,,False,797,0.03746151924133301,{},False,,key2_final_key_0.001,3,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.037200212478637695,{},False,,key2_final_key_0.001,4,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.032083988189697266,{},False,,key2_final_key_0.001,5,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04210066795349121,{},False,,key2_final_key_0.001,6,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03202509880065918,{},False,,key2_final_key_0.001,7,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.033277034759521484,{},False,,key2_final_key_0.001,8,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03694486618041992,{},False,,key2_final_key_0.001,9,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.044148921966552734,{},False,,key2_final_key_0.001,10,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.05602312088012695,{},False,,key2_final_key_0.001,11,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06830239295959473,{},False,,key2_final_key_0.001,12,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06357312202453613,{},False,,key2_final_key_0.001,13,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.058921098709106445,{},False,,key2_final_key_0.001,14,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06265830993652344,{},False,,key2_final_key_0.001,15,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.051360130310058594,{},False,,key2_final_key_0.001,16,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.049820661544799805,{},False,,key2_final_key_0.001,17,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.031168460845947266,{},False,,key2_final_key_0.001,18,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04050588607788086,{},False,,key2_final_key_0.001,19,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.037232160568237305,{},False,,key2_final_key_0.001,20,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04648423194885254,{},False,,key2_final_key_0.001,21,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06259369850158691,{},False,,key2_final_key_0.001,22,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.061577558517456055,{},False,,key2_final_key_0.001,23,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.05504417419433594,{},False,,key2_final_key_0.001,24,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.0746006965637207,{},False,,key2_final_key_0.001,25,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06199312210083008,{},False,,key2_final_key_0.001,26,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.05892658233642578,{},False,,key2_final_key_0.001,27,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.07276225090026855,{},False,,key2_final_key_0.001,28,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.06276082992553711,{},False,,key2_final_key_0.001,29,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.07244110107421875,{},False,,key2_final_key_0.001,30,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.041564226150512695,{},False,,key2_final_key_0.001,31,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04132366180419922,{},False,,key2_final_key_0.001,32,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.052100181579589844,{},False,,key2_final_key_0.001,33,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03914594650268555,{},False,,key2_final_key_0.001,34,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.0434718132019043,{},False,,key2_final_key_0.001,35,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04649806022644043,{},False,,key2_final_key_0.001,36,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03275728225708008,{},False,,key2_final_key_0.001,37,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0005952380952380953,1642,0,,False,827,0.04456281661987305,{},False,,key2_final_key_0.001,38,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03789043426513672,{},False,,key2_final_key_0.001,39,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03926348686218262,{},False,,key2_final_key_0.001,40,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.04412484169006348,{},False,,key2_final_key_0.001,41,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.03418254852294922,{},False,,key2_final_key_0.001,42,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.043581485748291016,{},False,,key2_final_key_0.001,43,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.0571904182434082,{},False,,key2_final_key_0.001,44,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.0404050350189209,{},False,,key2_final_key_0.001,45,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.0415959358215332,{},False,,key2_final_key_0.001,46,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0017857142857142857,1642,0,,False,841,0.03405499458312988,{},False,,key2_final_key_0.001,47,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.004761904761904762,1642,0,,False,816,0.034615516662597656,{},False,,key2_final_key_0.001,48,final_key,0.001,2,0.00267379679144385
0.0,0.001,0.0,0.0,0.0,1642,0,,True,0,0.042893171310424805,{},False,,key2_final_key_0.001,49,final_key,0.001,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005654761904761905,1642,0,,False,814,0.06253623962402344,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,0,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.003869047619047619,1642,0,,False,854,0.06820940971374512,{'reconciliation_state': 7},False,,key2_reconciliation_0.3,1,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.003869047619047619,1642,0,,False,787,0.06412768363952637,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,2,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.00625,1642,0,,False,798,0.047621965408325195,{'reconciliation_state': 4},False,,key2_reconciliation_0.3,3,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.004464285714285714,1642,0,,False,829,0.04347586631774902,{'reconciliation_state': 7},False,,key2_reconciliation_0.3,4,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.004464285714285714,1642,0,,False,840,0.07648110389709473,{'reconciliation_state': 8},False,,key2_reconciliation_0.3,5,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.003869047619047619,1642,0,,False,795,0.0740957260131836,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,6,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.0035714285714285713,1642,0,,False,832,0.045404911041259766,{'reconciliation_state': 11},False,,key2_reconciliation_0.3,7,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.00505952380952381,1642,0,,False,838,0.03863334655761719,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,8,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.0026785714285714286,1642,0,,False,816,0.04184150695800781,{'reconciliation_state': 9},False,,key2_reconciliation_0.3,9,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005654761904761905,1642,0,,False,791,0.04839897155761719,{'reconciliation_state': 11},False,,key2_reconciliation_0.3,10,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.004166666666666667,1642,0,,False,855,0.043990135192871094,{'reconciliation_state': 8},False,,key2_reconciliation_0.3,11,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.002976190476190476,1642,0,,False,854,0.04955148696899414,{'reconciliation_state': 9},False,,key2_reconciliation_0.3,12,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.002976190476190476,1642,0,,False,810,0.041591644287109375,{'reconciliation_state': 7},False,,key2_reconciliation_0.3,13,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.006547619047619048,1642,0,,False,800,0.035253286361694336,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,14,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.007738095238095238,1642,0,,False,853,0.03463411331176758,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,15,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.004166666666666667,1642,0,,False,793,0.04082083702087402,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,16,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.004761904761904762,1642,0,,False,823,0.03505373001098633,{'reconciliation_state': 6},False,,key2_reconciliation_0.3,17,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.003273809523809524,1642,0,,False,807,0.04360699653625488,{'reconciliation_state': 9},False,,key2_reconciliation_0.3,18,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005952380952380952,1642,0,,False,818,0.042739152908325195,{'reconciliation_state': 9},False,,key2_reconciliation_0.3,19,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.008333333333333333,1642,0,,False,843,0.025488853454589844,{'reconciliation_state': 5},False,,key2_reconciliation_0.3,20,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005357142857142857,1642,0,,False,822,0.03743124008178711,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,21,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.006547619047619048,1642,0,,False,822,0.029445171356201172,{'reconciliation_state': 9},False,,key2_reconciliation_0.3,22,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.006547619047619048,1642,0,,False,817,0.03559422492980957,{'reconciliation_state': 7},False,,key2_reconciliation_0.3,23,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005654761904761905,1642,0,,False,801,0.04622030258178711,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,24,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.002380952380952381,1642,0,,False,809,0.04465651512145996,{'reconciliation_state': 6},False,,key2_reconciliation_0.3,25,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.008035714285714285,1642,0,,False,808,0.03695416450500488,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,26,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.0035714285714285713,1642,0,,False,809,0.050229787826538086,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,27,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.0035714285714285713,1642,0,,False,821,0.043370723724365234,{'reconciliation_state': 10},False,,key2_reconciliation_0.3,28,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.008928571428571428,1642,0,,False,810,0.023576021194458008,{'reconciliation_state': 6},False,,key2_reconciliation_0.3,29,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.002380952380952381,1642,0,,False,804,0.04439711570739746,{'reconciliation_state': 8},False,,key2_reconciliation_0.3,30,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.008333333333333333,1642,0,,False,820,0.02705240249633789,{'reconciliation_state': 5},False,,key2_reconciliation_0.3,31,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.008035714285714285,1642,0,,False,831,0.03402066230773926,{'reconciliation_state': 8},False,,key2_reconciliation_0.3,32,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.005357142857142857,1642,0,,False,813,0.042902469635009766,{'reconciliation_state': 8},False,,key2_reconciliation_0.3,33,reconciliation,0.3,2,0.00267379679144385
0.0,0.0,0.3,0.0,0.001488095238095238,1642,0,,False,825,0.04197525978088379,{'reconciliation_state': 5},False,,key2_reconciliation_0.3,34,reconciliation,0.3,2,0.00267379679144385
