toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,run,bob_output_path,fault_type,prob,key_index,qber
0.0,0.0,0.001,0.0,61,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed61_20260826_225957_047594.json,390,33,2810,34,34,True,0,False,,4.146856069564819,{},asymptotic,,,19,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed61_20260826_225957_047594.json,reconciliation,0.001,0,0.0128205128205128
0.0,0.0,0.3,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260826_235413_140676.json,379,34,1666,34,34,False,13,False,,1.112361192703247,{'reconciliation_state': 12},placeholder,,,0,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260826_235413_140676.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260826_235415_935222.json,379,35,1666,34,34,False,8,False,,2.997692823410034,{'reconciliation_state': 8},placeholder,,,1,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260826_235415_935222.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260826_235420_581364.json,379,35,1666,34,34,False,10,False,,2.939936876296997,{'reconciliation_state': 10},placeholder,,,2,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260826_235420_581364.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260826_235425_152085.json,379,35,1666,34,34,False,7,False,,3.065927505493164,{'reconciliation_state': 7},placeholder,,,3,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260826_235425_152085.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260826_235429_897793.json,379,34,1666,34,34,False,10,False,,2.8749217987060547,{'reconciliation_state': 9},placeholder,,,4,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260826_235429_897793.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260826_235434_425205.json,379,35,1666,34,34,False,11,False,,3.344057083129883,{'reconciliation_state': 11},placeholder,,,5,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260826_235434_425205.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260826_235439_401834.json,379,35,1666,34,34,False,10,False,,3.5027048587799072,{'reconciliation_state': 10},placeholder,,,6,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260826_235439_401834.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260826_235444_555520.json,379,35,1666,34,34,False,10,False,,2.937391757965088,{'reconciliation_state': 10},placeholder,,,7,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260826_235444_555520.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260826_235449_077328.json,379,35,1666,34,34,False,10,False,,3.207911491394043,{'reconciliation_state': 10},placeholder,,,8,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260826_235449_077328.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260826_235453_942883.json,379,34,1666,34,34,False,9,False,,2.9783525466918945,{'reconciliation_state': 8},placeholder,,,9,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260826_235453_942883.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,52,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed52_20260826_235458_597630.json,379,35,1666,34,34,False,15,False,,3.3993005752563477,{'reconciliation_state': 15},placeholder,,,10,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed52_20260826_235458_597630.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,53,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed53_20260826_235503_576136.json,379,34,1666,34,34,False,9,False,,2.8614847660064697,{'reconciliation_state': 8},placeholder,,,11,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed53_20260826_235503_576136.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,54,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed54_20260826_235508_000076.json,379,35,1666,34,34,False,9,False,,3.160724401473999,{'reconciliation_state': 9},placeholder,,,12,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed54_20260826_235508_000076.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,55,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed55_20260826_235512_796737.json,379,35,1666,34,34,False,8,False,,2.9599802494049072,{'reconciliation_state': 8},placeholder,,,13,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed55_20260826_235512_796737.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,56,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed56_20260826_235517_454266.json,379,35,1666,34,34,False,14,False,,3.374638557434082,{'reconciliation_state': 14},placeholder,,,14,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed56_20260826_235517_454266.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,57,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed57_20260826_235522_399191.json,379,35,1666,34,34,False,15,False,,2.9741170406341553,{'reconciliation_state': 15},placeholder,,,15,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed57_20260826_235522_399191.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,58,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed58_20260826_235527_115482.json,379,34,1666,34,34,False,12,False,,2.8333914279937744,{'reconciliation_state': 11},placeholder,,,16,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed58_20260826_235527_115482.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,59,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed59_20260826_235531_635678.json,379,34,1666,34,34,False,11,False,,2.957298755645752,{'reconciliation_state': 10},placeholder,,,17,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed59_20260826_235531_635678.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,60,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed60_20260826_235536_367434.json,379,35,1666,34,34,False,9,False,,2.825925350189209,{'reconciliation_state': 9},placeholder,,,18,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed60_20260826_235536_367434.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.3,0.0,61,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed61_20260826_235540_869022.json,379,35,1666,34,34,False,9,False,,3.1762444972991943,{'reconciliation_state': 9},placeholder,,,19,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed61_20260826_235540_869022.json,reconciliation,0.3,1,0.0158311345646438
0.0,0.0,0.1,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260826_235545_627285.json,379,35,1666,34,34,False,2,False,,2.933181047439575,{'reconciliation_state': 2},placeholder,,,0,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260826_235545_627285.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed43_20260826_235550_125946.json,379,35,1666,34,34,False,3,False,,2.983435869216919,{'reconciliation_state': 3},placeholder,,,1,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed43_20260826_235550_125946.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260826_235554_769140.json,379,35,1666,34,34,False,6,False,,2.9717600345611572,{'reconciliation_state': 6},placeholder,,,2,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260826_235554_769140.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260826_235559_383169.json,379,35,1666,34,34,False,1,False,,3.2733230590820312,{'reconciliation_state': 1},placeholder,,,3,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260826_235559_383169.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260826_235604_228935.json,379,35,1666,34,34,False,3,False,,3.0200846195220947,{'reconciliation_state': 3},placeholder,,,4,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260826_235604_228935.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260826_235608_907950.json,379,35,1666,34,34,False,6,False,,2.8567590713500977,{'reconciliation_state': 6},placeholder,,,5,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260826_235608_907950.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260826_235613_401163.json,379,35,1666,34,34,False,3,False,,2.8957972526550293,{'reconciliation_state': 3},placeholder,,,6,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260826_235613_401163.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260826_235617_962807.json,379,35,1666,34,34,False,3,False,,3.2542738914489746,{'reconciliation_state': 3},placeholder,,,7,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260826_235617_962807.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260826_235622_858841.json,379,35,1666,34,34,False,5,False,,2.8303329944610596,{'reconciliation_state': 5},placeholder,,,8,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260826_235622_858841.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260826_235627_348945.json,379,35,1666,34,34,False,4,False,,2.9401040077209473,{'reconciliation_state': 4},placeholder,,,9,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260826_235627_348945.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,52,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed52_20260826_235631_857037.json,379,35,1666,34,34,False,6,False,,2.959998607635498,{'reconciliation_state': 6},placeholder,,,10,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed52_20260826_235631_857037.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,53,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed53_20260826_235636_418764.json,379,35,1666,34,34,False,5,False,,3.3302013874053955,{'reconciliation_state': 5},placeholder,,,11,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed53_20260826_235636_418764.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,54,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed54_20260826_235641_387992.json,379,35,1666,34,34,False,4,False,,3.3808112144470215,{'reconciliation_state': 4},placeholder,,,12,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed54_20260826_235641_387992.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,55,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed55_20260826_235646_433150.json,379,35,1666,34,34,False,2,False,,2.8756604194641113,{'reconciliation_state': 2},placeholder,,,13,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed55_20260826_235646_433150.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,56,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed56_20260826_235650_936283.json,379,35,1666,34,34,False,3,False,,2.7727723121643066,{'reconciliation_state': 3},placeholder,,,14,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed56_20260826_235650_936283.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,57,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed57_20260826_235655_290495.json,379,35,1666,34,34,False,3,False,,2.855647325515747,{'reconciliation_state': 3},placeholder,,,15,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed57_20260826_235655_290495.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,58,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed58_20260826_235659_804171.json,379,34,1666,34,34,False,7,False,,3.324420213699341,{'reconciliation_state': 6},placeholder,,,16,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed58_20260826_235659_804171.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,59,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed59_20260826_235704_727046.json,379,35,1666,34,34,False,4,False,,3.0664899349212646,{'reconciliation_state': 4},placeholder,,,17,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed59_20260826_235704_727046.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,60,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed60_20260826_235709_437726.json,379,35,1666,34,34,False,2,False,,3.371145009994507,{'reconciliation_state': 2},placeholder,,,18,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed60_20260826_235709_437726.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.1,0.0,61,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed61_20260826_235714_551481.json,379,35,1666,34,34,False,2,False,,3.253445863723755,{'reconciliation_state': 2},placeholder,,,19,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed61_20260826_235714_551481.json,reconciliation,0.1,1,0.0158311345646438
0.0,0.0,0.03,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260826_235719_547326.json,379,35,1666,34,34,False,1,False,,2.9217169284820557,{'reconciliation_state': 1},placeholder,,,0,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260826_235719_547326.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260826_235724_045887.json,379,35,1666,34,34,True,0,False,,2.5634443759918213,{},placeholder,,,1,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260826_235724_045887.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260826_235728_333268.json,379,35,1666,34,34,False,1,False,,2.7237038612365723,{'reconciliation_state': 1},placeholder,,,2,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260826_235728_333268.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260826_235732_711862.json,379,35,1666,34,34,True,0,False,,3.0494906902313232,{},placeholder,,,3,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260826_235732_711862.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260826_235737_379511.json,379,35,1666,34,34,False,1,False,,3.297496795654297,{'reconciliation_state': 1},placeholder,,,4,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260826_235737_379511.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260826_235742_254234.json,379,35,1666,34,34,False,2,False,,2.85870623588562,{'reconciliation_state': 2},placeholder,,,5,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260826_235742_254234.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260826_235746_748264.json,379,35,1666,34,34,False,1,False,,2.8806538581848145,{'reconciliation_state': 1},placeholder,,,6,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260826_235746_748264.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260826_235751_229407.json,379,35,1666,34,34,True,0,False,,2.9435198307037354,{},placeholder,,,7,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260826_235751_229407.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260826_235755_740179.json,379,35,1666,34,34,False,2,False,,2.893082618713379,{'reconciliation_state': 2},placeholder,,,8,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260826_235755_740179.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260826_235800_461931.json,379,35,1666,34,34,False,2,False,,3.2147159576416016,{'reconciliation_state': 2},placeholder,,,9,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260826_235800_461931.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,52,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed52_20260826_235805_249583.json,379,35,1666,34,34,False,1,False,,3.2322323322296143,{'reconciliation_state': 1},placeholder,,,10,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed52_20260826_235805_249583.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,53,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed53_20260826_235810_106183.json,379,35,1666,34,34,False,1,False,,3.0662848949432373,{'reconciliation_state': 1},placeholder,,,11,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed53_20260826_235810_106183.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,54,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed54_20260826_235814_796424.json,379,35,1666,34,34,False,1,False,,2.880786657333374,{'reconciliation_state': 1},placeholder,,,12,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed54_20260826_235814_796424.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,55,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed55_20260826_235819_377370.json,379,35,1666,34,34,True,0,False,,2.595060348510742,{},placeholder,,,13,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed55_20260826_235819_377370.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,56,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed56_20260826_235823_628259.json,379,35,1666,34,34,False,1,False,,0.9210457801818848,{'reconciliation_state': 1},placeholder,,,14,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed56_20260826_235823_628259.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,57,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed57_20260826_235826_538573.json,379,35,1666,34,34,False,2,False,,2.8506088256835938,{'reconciliation_state': 2},placeholder,,,15,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed57_20260826_235826_538573.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,58,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed58_20260826_235831_124009.json,379,35,1666,34,34,False,3,False,,2.9168457984924316,{'reconciliation_state': 3},placeholder,,,16,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed58_20260826_235831_124009.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,59,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed59_20260826_235835_685572.json,379,35,1666,34,34,False,3,False,,3.0271527767181396,{'reconciliation_state': 3},placeholder,,,17,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed59_20260826_235835_685572.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,60,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed60_20260826_235840_341990.json,379,35,1666,34,34,False,2,False,,2.9588921070098877,{'reconciliation_state': 2},placeholder,,,18,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed60_20260826_235840_341990.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.03,0.0,61,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed61_20260826_235845_016417.json,379,35,1666,34,34,False,1,False,,2.9604697227478027,{'reconciliation_state': 1},placeholder,,,19,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed61_20260826_235845_016417.json,reconciliation,0.03,1,0.0158311345646438
0.0,0.0,0.01,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260826_235849_612383.json,379,35,1666,34,34,True,0,False,,2.720806121826172,{},placeholder,,,0,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260826_235849_612383.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260826_235853_968863.json,379,35,1666,34,34,True,0,False,,2.5400846004486084,{},placeholder,,,1,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260826_235853_968863.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260826_235858_141094.json,379,35,1666,34,34,False,1,False,,2.851785182952881,{'reconciliation_state': 1},placeholder,,,2,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260826_235858_141094.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260826_235902_667644.json,379,35,1666,34,34,True,0,False,,3.013338804244995,{},placeholder,,,3,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260826_235902_667644.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260826_235907_314497.json,379,35,1666,34,34,True,0,False,,3.006434202194214,{},placeholder,,,4,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260826_235907_314497.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260826_235911_947142.json,379,35,1666,34,34,True,0,False,,2.6703784465789795,{},placeholder,,,5,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260826_235911_947142.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260826_235916_319491.json,379,35,1666,34,34,True,0,False,,3.0337486267089844,{},placeholder,,,6,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260826_235916_319491.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260826_235920_970970.json,379,35,1666,34,34,True,0,False,,2.565880060195923,{},placeholder,,,7,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260826_235920_970970.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260826_235925_153939.json,379,35,1666,34,34,False,1,False,,2.8432888984680176,{'reconciliation_state': 1},placeholder,,,8,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260826_235925_153939.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260826_235929_724862.json,379,35,1666,34,34,True,0,False,,2.772310495376587,{},placeholder,,,9,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260826_235929_724862.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,52,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed52_20260826_235934_196657.json,379,35,1666,34,34,True,0,False,,2.644416570663452,{},placeholder,,,10,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed52_20260826_235934_196657.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,53,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed53_20260826_235938_464483.json,379,35,1666,34,34,True,0,False,,3.1563475131988525,{},placeholder,,,11,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed53_20260826_235938_464483.json,reconciliation,0.01,1,0.0158311345646438
0.0,0.0,0.01,0.0,54,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed54_20260826_235943_353584.json,379,35,1666,34,34,True,0,False,,2.663670778274536,{},placeholder,,,12,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed54_20260826_235943_353584.json,reconciliation,0.01,1,0.0158311345646438
