toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber
0.001,0.0,0.0,0.0,42,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed42_20260902_040756_667815.json,379,35,1,12,12,True,0,False,,3.2561657428741455,{},finite_key,True,,0,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed42_20260902_040756_667815.json,results/alice_realchannel_run_seed42_20260902_040756_621781.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:00.334348,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,43,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed43_20260902_040801_358086.json,379,35,1,12,12,True,0,False,,3.134288787841797,{},finite_key,True,,1,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed43_20260902_040801_358086.json,results/alice_realchannel_run_seed43_20260902_040801_346720.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:04.962848,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,44,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed44_20260902_040806_027104.json,379,35,1,12,12,True,0,False,,3.1811811923980713,{},finite_key,True,,2,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed44_20260902_040806_027104.json,results/alice_realchannel_run_seed44_20260902_040805_989599.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:09.675915,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,45,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed45_20260902_040810_704078.json,379,35,1,12,12,True,0,False,,2.807626247406006,{},finite_key,True,,3,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed45_20260902_040810_704078.json,results/alice_realchannel_run_seed45_20260902_040810_683584.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:13.930685,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,46,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed46_20260902_040814_956224.json,379,35,1,12,12,True,0,False,,2.791484832763672,{},finite_key,True,,4,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed46_20260902_040814_956224.json,results/alice_realchannel_run_seed46_20260902_040814_920236.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:18.145317,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,47,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed47_20260902_040819_171527.json,379,35,1,12,12,True,0,False,,2.7960543632507324,{},finite_key,True,,5,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed47_20260902_040819_171527.json,results/alice_realchannel_run_seed47_20260902_040819_155789.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:22.444238,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,48,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed48_20260902_040823_461768.json,379,35,1,12,12,True,0,False,,0.8339014053344727,{},finite_key,True,,6,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed48_20260902_040823_461768.json,results/alice_realchannel_run_seed48_20260902_040823_481460.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:24.776727,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,49,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed49_20260902_040825_786295.json,379,35,1,12,12,True,0,False,,2.733488082885742,{},finite_key,True,,7,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed49_20260902_040825_786295.json,results/alice_realchannel_run_seed49_20260902_040825_764224.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:28.903539,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,50,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed50_20260902_040829_941895.json,379,35,1,12,12,True,0,False,,2.737816572189331,{},finite_key,True,,8,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed50_20260902_040829_941895.json,results/alice_realchannel_run_seed50_20260902_040829_928648.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:33.162668,toeplitz,0.001,1,0.0158311345646438
0.001,0.0,0.0,0.0,51,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed51_20260902_040834_175501.json,379,35,1,12,12,True,0,False,,0.8921904563903809,{},finite_key,True,,9,results/bob_realchannel_run_tp0.001_fk0.0_rp0.0_vd0.0_seed51_20260902_040834_175501.json,results/alice_realchannel_run_seed51_20260902_040834_176088.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:08:35.525399,toeplitz,0.001,1,0.0158311345646438
