toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber
0.3,0.0,0.0,0.0,0.0,23,12,True,False,1,0.019539833068847656,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,48,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019327163696289062,{},False,,key0_finitekey_toeplitz_0.3,49,toeplitz,0.3,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019865036010742188,{},False,,key0_finitekey_toeplitz_0.1,0,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.020992517471313477,{},False,,key0_finitekey_toeplitz_0.1,1,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01979207992553711,{},False,,key0_finitekey_toeplitz_0.1,2,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01894068717956543,{},False,,key0_finitekey_toeplitz_0.1,3,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.02131032943725586,{},False,,key0_finitekey_toeplitz_0.1,4,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018911123275756836,{},False,,key0_finitekey_toeplitz_0.1,5,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019103288650512695,{},False,,key0_finitekey_toeplitz_0.1,6,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.022971630096435547,{},False,,key0_finitekey_toeplitz_0.1,7,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018645048141479492,{},False,,key0_finitekey_toeplitz_0.1,8,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01963210105895996,{},False,,key0_finitekey_toeplitz_0.1,9,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019364595413208008,{},False,,key0_finitekey_toeplitz_0.1,10,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.020183563232421875,{},False,,key0_finitekey_toeplitz_0.1,11,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.02041912078857422,{},False,,key0_finitekey_toeplitz_0.1,12,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019506216049194336,{},False,,key0_finitekey_toeplitz_0.1,13,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019327163696289062,{},False,,key0_finitekey_toeplitz_0.1,14,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019437074661254883,{},False,,key0_finitekey_toeplitz_0.1,15,toeplitz,0.1,finite_key,0,0.0128205128205128
