toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,alice_output_path,run,bob_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber,mismatch
0.0,0.0,0.05,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260902_035335_964440.json,390,33,23,12,12,False,4,False,,4.07516622543335,{'reconciliation_state': 4},finite_key,False,,results/alice_recon_run_seed47_20260902_035335_923272.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260902_035335_964440.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:40.411430,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260902_035341_425996.json,390,33,23,12,12,False,1,False,,2.1058502197265625,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed48_20260902_035341_456632.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260902_035341_425996.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:44.009280,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260902_035345_018698.json,390,33,23,12,12,True,0,False,,3.9249684810638423,{},finite_key,True,,results/alice_recon_run_seed49_20260902_035344_992458.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260902_035345_018698.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:49.313360,reconciliation,0.05,0,0.0128205128205128,False
0.0,0.0,0.05,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260902_035350_317542.json,390,33,23,12,12,False,2,False,,2.006073474884033,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed50_20260902_035350_354386.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260902_035350_317542.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:52.801585,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260902_035353_832241.json,390,33,23,12,12,False,2,False,,3.791704654693604,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed51_20260902_035353_787986.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260902_035353_832241.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:57.996969,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260902_035359_018719.json,390,33,23,12,12,False,1,False,,1.7966876029968262,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed42_20260902_035359_040754.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260902_035359_018719.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:01.293423,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260902_035402_293918.json,390,33,23,12,12,True,0,False,,3.778125286102295,{},finite_key,True,,results/alice_recon_run_seed43_20260902_035402_273648.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260902_035402_293918.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:06.442286,reconciliation,0.03,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260902_035407_441709.json,390,33,23,12,12,False,1,False,,2.26164984703064,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed44_20260902_035407_484115.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260902_035407_441709.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:10.186314,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260902_035411_196271.json,390,33,23,12,12,True,0,False,,3.6440601348876953,{},finite_key,True,,results/alice_recon_run_seed45_20260902_035411_173053.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260902_035411_196271.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:15.199784,reconciliation,0.03,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260902_035416_222402.json,390,33,23,12,12,False,1,False,,3.745548963546753,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed46_20260902_035416_168987.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260902_035416_222402.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:20.329001,reconciliation,0.03,0,0.0128205128205128,True
