toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.028498411178588867,{},False,,asymptotic_toeplitz_0.001,40,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.030407428741455078,{},False,,asymptotic_toeplitz_0.001,41,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.027042388916015625,{},False,,asymptotic_toeplitz_0.001,42,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.027858257293701172,{},False,,asymptotic_toeplitz_0.001,43,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.026172637939453125,{},False,,asymptotic_toeplitz_0.001,44,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.026143789291381836,{},False,,asymptotic_toeplitz_0.001,45,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.02921009063720703,{},False,,asymptotic_toeplitz_0.001,46,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.028467893600463867,{},False,,asymptotic_toeplitz_0.001,47,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.02665400505065918,{},False,,asymptotic_toeplitz_0.001,48,toeplitz,0.001,asymptotic
0.001,0.0,0.0,0.0,0.0,3032,34,True,True,0,0.02571892738342285,{},False,,asymptotic_toeplitz_0.001,49,toeplitz,0.001,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.03152799606323242,{},False,,asymptotic_final_key_0.5,0,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.02550530433654785,{'final_key': 1},False,,asymptotic_final_key_0.5,1,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.026303768157958984,{'final_key': 1},False,,asymptotic_final_key_0.5,2,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.025908231735229492,{'final_key': 1},False,,asymptotic_final_key_0.5,3,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03134942054748535,{'final_key': 1},False,,asymptotic_final_key_0.5,4,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.026949405670166016,{'final_key': 1},False,,asymptotic_final_key_0.5,5,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.02528548240661621,{'final_key': 1},False,,asymptotic_final_key_0.5,6,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027428150177001953,{},False,,asymptotic_final_key_0.5,7,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.027327537536621094,{'final_key': 1},False,,asymptotic_final_key_0.5,8,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.026230812072753906,{'final_key': 1},False,,asymptotic_final_key_0.5,9,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027715206146240234,{},False,,asymptotic_final_key_0.5,10,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027364730834960938,{},False,,asymptotic_final_key_0.5,11,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.02911663055419922,{'final_key': 1},False,,asymptotic_final_key_0.5,12,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.05837440490722656,{},False,,asymptotic_final_key_0.5,13,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03777003288269043,{'final_key': 1},False,,asymptotic_final_key_0.5,14,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.026996850967407227,{'final_key': 1},False,,asymptotic_final_key_0.5,15,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027898311614990234,{},False,,asymptotic_final_key_0.5,16,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.039031982421875,{'final_key': 1},False,,asymptotic_final_key_0.5,17,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.028684139251708984,{},False,,asymptotic_final_key_0.5,18,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.025956153869628906,{'final_key': 1},False,,asymptotic_final_key_0.5,19,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.027290821075439453,{'final_key': 1},False,,asymptotic_final_key_0.5,20,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.026205778121948242,{'final_key': 1},False,,asymptotic_final_key_0.5,21,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.028180360794067383,{},False,,asymptotic_final_key_0.5,22,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.026767969131469727,{},False,,asymptotic_final_key_0.5,23,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027478694915771484,{},False,,asymptotic_final_key_0.5,24,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.02687859535217285,{},False,,asymptotic_final_key_0.5,25,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.030286312103271484,{'final_key': 1},False,,asymptotic_final_key_0.5,26,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.028648853302001953,{},False,,asymptotic_final_key_0.5,27,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03358912467956543,{'final_key': 1},False,,asymptotic_final_key_0.5,28,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.043553829193115234,{'final_key': 1},False,,asymptotic_final_key_0.5,29,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03312420845031738,{'final_key': 1},False,,asymptotic_final_key_0.5,30,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03023505210876465,{'final_key': 1},False,,asymptotic_final_key_0.5,31,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.033945560455322266,{},False,,asymptotic_final_key_0.5,32,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.032473087310791016,{'final_key': 1},False,,asymptotic_final_key_0.5,33,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.029854774475097656,{'final_key': 1},False,,asymptotic_final_key_0.5,34,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.02835369110107422,{},False,,asymptotic_final_key_0.5,35,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.033501386642456055,{},False,,asymptotic_final_key_0.5,36,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.03424072265625,{},False,,asymptotic_final_key_0.5,37,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.02999591827392578,{'final_key': 1},False,,asymptotic_final_key_0.5,38,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.03925180435180664,{},False,,asymptotic_final_key_0.5,39,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.0335540771484375,{'final_key': 1},False,,asymptotic_final_key_0.5,40,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03067636489868164,{'final_key': 1},False,,asymptotic_final_key_0.5,41,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.032175302505493164,{},False,,asymptotic_final_key_0.5,42,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.033098459243774414,{'final_key': 1},False,,asymptotic_final_key_0.5,43,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.02798318862915039,{'final_key': 1},False,,asymptotic_final_key_0.5,44,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.027599334716796875,{},False,,asymptotic_final_key_0.5,45,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.04262423515319824,{'final_key': 1},False,,asymptotic_final_key_0.5,46,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,True,0,0.030953645706176758,{},False,,asymptotic_final_key_0.5,47,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.030371427536010742,{'final_key': 1},False,,asymptotic_final_key_0.5,48,final_key,0.5,asymptotic
0.0,0.5,0.0,0.0,0.0,3032,34,True,False,1,0.03865361213684082,{'final_key': 1},False,,asymptotic_final_key_0.5,49,final_key,0.5,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.034980058670043945,{},False,,asymptotic_final_key_0.3,0,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.027358531951904297,{},False,,asymptotic_final_key_0.3,1,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.03434562683105469,{},False,,asymptotic_final_key_0.3,2,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.027271032333374023,{'final_key': 1},False,,asymptotic_final_key_0.3,3,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.02750539779663086,{'final_key': 1},False,,asymptotic_final_key_0.3,4,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.030301332473754883,{},False,,asymptotic_final_key_0.3,5,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.03435707092285156,{'final_key': 1},False,,asymptotic_final_key_0.3,6,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.03682541847229004,{},False,,asymptotic_final_key_0.3,7,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.03390836715698242,{},False,,asymptotic_final_key_0.3,8,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.034778594970703125,{},False,,asymptotic_final_key_0.3,9,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.048912763595581055,{},False,,asymptotic_final_key_0.3,10,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.04984140396118164,{},False,,asymptotic_final_key_0.3,11,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.050937652587890625,{'final_key': 1},False,,asymptotic_final_key_0.3,12,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.029359102249145508,{},False,,asymptotic_final_key_0.3,13,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.03170299530029297,{},False,,asymptotic_final_key_0.3,14,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.037717580795288086,{'final_key': 1},False,,asymptotic_final_key_0.3,15,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.02981400489807129,{},False,,asymptotic_final_key_0.3,16,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.027239322662353516,{'final_key': 1},False,,asymptotic_final_key_0.3,17,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.026549816131591797,{},False,,asymptotic_final_key_0.3,18,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.030375003814697266,{},False,,asymptotic_final_key_0.3,19,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.031123876571655273,{'final_key': 1},False,,asymptotic_final_key_0.3,20,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.029655933380126953,{'final_key': 1},False,,asymptotic_final_key_0.3,21,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.030617475509643555,{},False,,asymptotic_final_key_0.3,22,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.026716232299804688,{},False,,asymptotic_final_key_0.3,23,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.02821493148803711,{},False,,asymptotic_final_key_0.3,24,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.027592897415161133,{},False,,asymptotic_final_key_0.3,25,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.025580167770385742,{'final_key': 1},False,,asymptotic_final_key_0.3,26,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.02570486068725586,{},False,,asymptotic_final_key_0.3,27,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.026452302932739258,{},False,,asymptotic_final_key_0.3,28,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.028346776962280273,{'final_key': 1},False,,asymptotic_final_key_0.3,29,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.026185989379882812,{'final_key': 1},False,,asymptotic_final_key_0.3,30,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.028740882873535156,{},False,,asymptotic_final_key_0.3,31,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.027765512466430664,{},False,,asymptotic_final_key_0.3,32,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.03080439567565918,{'final_key': 1},False,,asymptotic_final_key_0.3,33,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.025203227996826172,{'final_key': 1},False,,asymptotic_final_key_0.3,34,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.028358936309814453,{},False,,asymptotic_final_key_0.3,35,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.02953791618347168,{},False,,asymptotic_final_key_0.3,36,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.029204607009887695,{},False,,asymptotic_final_key_0.3,37,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.03074789047241211,{'final_key': 1},False,,asymptotic_final_key_0.3,38,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.049349069595336914,{},False,,asymptotic_final_key_0.3,39,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.04084205627441406,{'final_key': 1},False,,asymptotic_final_key_0.3,40,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.028522968292236328,{'final_key': 1},False,,asymptotic_final_key_0.3,41,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.028733015060424805,{},False,,asymptotic_final_key_0.3,42,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.029104232788085938,{},False,,asymptotic_final_key_0.3,43,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.026642560958862305,{},False,,asymptotic_final_key_0.3,44,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.026952743530273438,{},False,,asymptotic_final_key_0.3,45,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.027679920196533203,{'final_key': 1},False,,asymptotic_final_key_0.3,46,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,True,0,0.031136274337768555,{},False,,asymptotic_final_key_0.3,47,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.03059530258178711,{'final_key': 1},False,,asymptotic_final_key_0.3,48,final_key,0.3,asymptotic
0.0,0.3,0.0,0.0,0.0,3032,34,True,False,1,0.02782607078552246,{'final_key': 1},False,,asymptotic_final_key_0.3,49,final_key,0.3,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02937030792236328,{},False,,asymptotic_final_key_0.1,0,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.025502443313598633,{},False,,asymptotic_final_key_0.1,1,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027632713317871094,{},False,,asymptotic_final_key_0.1,2,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,False,1,0.0277557373046875,{'final_key': 1},False,,asymptotic_final_key_0.1,3,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.0272829532623291,{},False,,asymptotic_final_key_0.1,4,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.026857852935791016,{},False,,asymptotic_final_key_0.1,5,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,False,1,0.027077198028564453,{'final_key': 1},False,,asymptotic_final_key_0.1,6,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02650284767150879,{},False,,asymptotic_final_key_0.1,7,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02980518341064453,{},False,,asymptotic_final_key_0.1,8,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027825355529785156,{},False,,asymptotic_final_key_0.1,9,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03176236152648926,{},False,,asymptotic_final_key_0.1,10,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027153730392456055,{},False,,asymptotic_final_key_0.1,11,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.026763439178466797,{},False,,asymptotic_final_key_0.1,12,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03122711181640625,{},False,,asymptotic_final_key_0.1,13,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028252840042114258,{},False,,asymptotic_final_key_0.1,14,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.029171466827392578,{},False,,asymptotic_final_key_0.1,15,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027068138122558594,{},False,,asymptotic_final_key_0.1,16,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02701568603515625,{},False,,asymptotic_final_key_0.1,17,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027090072631835938,{},False,,asymptotic_final_key_0.1,18,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.0308687686920166,{},False,,asymptotic_final_key_0.1,19,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,False,1,0.17442893981933594,{'final_key': 1},False,,asymptotic_final_key_0.1,20,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028364181518554688,{},False,,asymptotic_final_key_0.1,21,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02957606315612793,{},False,,asymptotic_final_key_0.1,22,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.025780916213989258,{},False,,asymptotic_final_key_0.1,23,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028099775314331055,{},False,,asymptotic_final_key_0.1,24,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02606940269470215,{},False,,asymptotic_final_key_0.1,25,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02697443962097168,{},False,,asymptotic_final_key_0.1,26,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.026725053787231445,{},False,,asymptotic_final_key_0.1,27,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.031382083892822266,{},False,,asymptotic_final_key_0.1,28,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.0545654296875,{},False,,asymptotic_final_key_0.1,29,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03375530242919922,{},False,,asymptotic_final_key_0.1,30,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02784252166748047,{},False,,asymptotic_final_key_0.1,31,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.030426979064941406,{},False,,asymptotic_final_key_0.1,32,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,False,1,0.031456708908081055,{'final_key': 1},False,,asymptotic_final_key_0.1,33,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03029012680053711,{},False,,asymptotic_final_key_0.1,34,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.029164791107177734,{},False,,asymptotic_final_key_0.1,35,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.026888132095336914,{},False,,asymptotic_final_key_0.1,36,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027142047882080078,{},False,,asymptotic_final_key_0.1,37,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03049945831298828,{},False,,asymptotic_final_key_0.1,38,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02770543098449707,{},False,,asymptotic_final_key_0.1,39,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.03016805648803711,{},False,,asymptotic_final_key_0.1,40,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028676271438598633,{},False,,asymptotic_final_key_0.1,41,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028796672821044922,{},False,,asymptotic_final_key_0.1,42,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027820825576782227,{},False,,asymptotic_final_key_0.1,43,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027313947677612305,{},False,,asymptotic_final_key_0.1,44,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.02579975128173828,{},False,,asymptotic_final_key_0.1,45,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027906179428100586,{},False,,asymptotic_final_key_0.1,46,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.028397083282470703,{},False,,asymptotic_final_key_0.1,47,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,True,0,0.027670860290527344,{},False,,asymptotic_final_key_0.1,48,final_key,0.1,asymptotic
0.0,0.1,0.0,0.0,0.0,3032,34,True,False,1,0.0266115665435791,{'final_key': 1},False,,asymptotic_final_key_0.1,49,final_key,0.1,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.03033757209777832,{},False,,asymptotic_final_key_0.05,0,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.028100967407226562,{},False,,asymptotic_final_key_0.05,1,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.029911279678344727,{},False,,asymptotic_final_key_0.05,2,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,False,1,0.02911067008972168,{'final_key': 1},False,,asymptotic_final_key_0.05,3,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.027527809143066406,{},False,,asymptotic_final_key_0.05,4,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.028554201126098633,{},False,,asymptotic_final_key_0.05,5,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,False,1,0.027446269989013672,{'final_key': 1},False,,asymptotic_final_key_0.05,6,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.04653787612915039,{},False,,asymptotic_final_key_0.05,7,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.03580188751220703,{},False,,asymptotic_final_key_0.05,8,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.027452468872070312,{},False,,asymptotic_final_key_0.05,9,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.029458045959472656,{},False,,asymptotic_final_key_0.05,10,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.026959657669067383,{},False,,asymptotic_final_key_0.05,11,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.029963254928588867,{},False,,asymptotic_final_key_0.05,12,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.030953168869018555,{},False,,asymptotic_final_key_0.05,13,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.03170299530029297,{},False,,asymptotic_final_key_0.05,14,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.02725672721862793,{},False,,asymptotic_final_key_0.05,15,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.02751922607421875,{},False,,asymptotic_final_key_0.05,16,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.026688337326049805,{},False,,asymptotic_final_key_0.05,17,final_key,0.05,asymptotic
0.0,0.05,0.0,0.0,0.0,3032,34,True,True,0,0.02593064308166504,{},False,,asymptotic_final_key_0.05,18,final_key,0.05,asymptotic
